"days","Barack Obama","Bill Clinton","Donald Trump","Dwight D. Eisenhower","George H.W. Bush","George W. Bush","Gerald Ford","Harry S. Truman","Jimmy Carter","Joe Biden","John F. Kennedy","Lyndon B. Johnson","Richard Nixon","Ronald Reagan"
1124,0.0689385664856914,5.159143367227,-8.43268033098102,61.9040230974915,-3.16556117403903,6.11589117379094,68,-13.9999875469808,20.8490256810217,-22.5468548628587,66,76,15.2900231934786,18.8313134415638
1125,-0.35580746427766,5.159143367227,-8.43268033098101,61.9040230974915,-3.16556117403903,5.06039655416903,68,-13.9999875469808,20.8490256810217,-19.0768933699445,66,76,15.2900231934786,18.8313134415638
1126,-2.58353456197284,5.15914336722699,-10.9550383596983,61.9040230974915,-7.00257196675484,4.91938965157548,68,-13.9999875469808,20.8490256810217,-16.5638940428646,66,76,15.2900231934786,18.8313134415638
1127,-2.64528479552803,5.15914336722699,-10.9550383596983,60.0835274952195,-7.00257196675484,4.91938965157548,68,-13.9999875469808,20.8490256810217,-16.5638940428647,66,76,15.2900231934786,18.8313134415638
1128,-1.54866697515532,14.7558350809023,-10.9550383596983,60.0835274952195,-7.00257196675483,4.91938965157547,68,-13.9999875469808,20.8490256810217,-16.5638940428647,66,76,15.2900231934786,18.8313134415638
1129,-1.54866697515533,14.7558350809023,-10.9550383596983,60.0835274952195,-7.00257196675484,4.91938965157547,68,-13.9999875469808,20.8490256810217,-16.5638940428647,66,76,15.2900231934786,18.8313134415638
1130,-1.45397565311097,14.325542504937,-10.9550383596983,60.0835274952195,-7.00257196675483,4.91938965157547,68,-13.9999875469808,20.8490256810217,-16.5638940428647,66,76,15.2900231934786,18.8313134415638
1131,-1.45397565311096,13.8596790883857,-10.9550383596983,60.0835274952195,-7.00257196675484,4.91938965157549,68,-13.9999875469808,20.8490256810217,-18.1013520377366,66,76,15.2900231934786,18.8313134415638
1132,-1.52737835594667,13.8596790883857,-9.20641254372107,60.0835274952195,-7.00257196675484,4.91938965157548,68,-13.9999875469808,20.8490256810217,-18.1013520377366,66,76,15.2900231934786,18.8313134415638
1133,-2.56614299607353,13.8596790883857,-9.20641254372108,60.0835274952195,-7.00257196675484,4.21777092547791,68,-13.9999875469808,20.8490256810217,-18.1013520377366,66,76,15.2900231934786,18.8313134415638
1134,-2.56614299607354,13.8596790883857,-7.70748597986529,60.0835274952195,-7.00257196675484,4.21777092547792,68,-13.9999875469808,20.8490256810217,-18.1013520377366,66,76,15.2900231934786,18.8313134415638
1135,-2.56614299607354,13.8596790883857,-7.70748597986529,60.0835274952195,-7.00257196675483,4.21777092547791,68,-13.9999875469808,20.8490256810217,-18.1013520377366,66,76,15.2900231934786,18.8313134415638
1136,-2.20687626834911,13.8596790883857,-7.7074859798653,60.0835274952195,-10.8711340644224,5.18189040156931,68,-13.9999875469808,20.8490256810217,-18.1013520377366,66,76,15.2900231934786,18.8313134415638
1137,-2.20687626834911,13.8596790883857,-7.7074859798653,60.0835274952195,-10.8711340644224,5.18189040156931,68,-13.9999875469808,20.8490256810217,-18.1013520377366,66,76,15.2900231934786,18.8313134415638
1138,-0.989069800233871,13.8596790883857,-7.7074859798653,60.0835274952195,-10.8711340644224,5.1818904015693,68,-13.9999875469808,14.2156174450974,-18.1013520377366,66,76,15.2900231934786,18.8313134415638
1139,-1.45190634433957,13.8596790883857,-7.70748597986529,60.0835274952195,-10.8711340644224,4.85013663396676,68,-13.9999875469808,14.2156174450974,-18.1013520377366,66,76,15.2900231934786,18.8313134415638
1140,-1.45190634433958,12.501621649634,-7.7074859798653,60.0835274952195,-10.8711340644224,4.85013663396676,68,-13.9999875469808,14.2156174450974,-18.1013520377366,66,76,26.7304745205947,18.8313134415638
1141,0.169887764634282,12.501621649634,-7.7074859798653,60.0835274952195,-10.8711340644224,4.85013663396676,68,-13.9999875469808,14.2156174450974,-18.1013520377366,66,76,26.7304745205947,18.8313134415638
1142,-0.789993733066233,12.501621649634,-8.92614837084409,60.0835274952195,-10.8711340644224,2.19001952907124,68,-13.9999875469808,14.2156174450974,-18.1013520377366,66,76,26.7304745205947,18.8313134415638
1143,-0.789993733066218,12.501621649634,-10.5206486490825,60.0835274952195,-10.8711340644224,2.52492120496001,68,-13.9999875469808,14.2156174450974,-18.1013520377366,66,76,26.7304745205947,18.8313134415638
1144,-0.789993733066225,12.501621649634,-10.5206486490825,60.0835274952195,-10.8711340644224,2.52492120496002,68,-13.9999875469808,14.2156174450974,-18.1013520377366,66,76,26.7304745205947,18.8313134415638
1145,-0.645000942496715,14.3034676035603,-10.5206486490825,60.0835274952195,-10.8711340644224,2.52492120496002,68,-13.9999875469808,1.01335506464851,-18.1013520377366,66,76,26.7304745205947,18.8313134415638
1146,1.20238105368158,15.7544895516071,-10.5206486490825,60.0835274952195,-10.8711340644224,1.52726211698165,68,-13.9999875469808,1.01335506464852,-14.9710173891452,66,76,26.7304745205947,18.8313134415638
1147,1.271637921415,15.7544895516071,-10.5206486490825,60.0835274952195,-7.17066427398454,1.52726211698165,68,-8.00385307180363,1.01335506464852,-14.9710173891452,66,76,26.7304745205947,18.8313134415638
1148,1.51760254010968,15.7544895516071,-8.48100487094813,55.2180616954661,-7.17066427398453,1.52726211698166,68,-8.00385307180363,1.01335506464851,-14.9710173891452,66,76,26.7304745205947,18.8313134415638
1149,1.51760254010967,15.7544895516071,-8.21547692334696,55.2180616954661,-7.17066427398453,3.41064566434314,68,-8.00385307180363,1.01335506464851,-14.9710173891452,66,76,26.7304745205947,18.8313134415638
1150,1.45884051497845,15.7544895516071,-8.21547692334696,55.2180616954661,-7.17066427398454,3.41064566434314,68,-8.00385307180363,1.01335506464851,-14.9710173891452,66,76,26.7304745205947,18.8313134415638
1151,0.0616866685674822,15.7544895516071,-8.21547692334696,55.2180616954661,-7.17066427398453,3.41064566434315,68,-8.00385307180363,1.01335506464851,-14.9710173891452,66,76,26.7304745205947,18.8313134415638
1152,0.0616866685674822,12.2891494789895,-8.21547692334696,55.2180616954661,-7.17066427398453,3.41064566434314,68,-8.00385307180363,1.01335506464852,-20.2185957366551,66,76,26.7304745205947,18.8313134415638
1153,0.0616866685674751,12.2891494789895,-8.21547692334695,55.2180616954661,-7.17066427398454,3.41064566434314,68,-8.00385307180362,1.01335506464852,-20.2185957366551,66,76,26.7304745205947,18.8313134415638
1154,1.0777135872388,12.2891494789895,-14.4770886006498,55.2180616954661,-7.17066427398453,3.59216273182807,68,-8.00385307180363,1.01335506464851,-18.7131775672198,66,76,20.8151343978096,15.0240775597672
1155,1.32508787298215,12.2891494789895,-14.4770886006498,55.2180616954661,-7.17066427398454,3.59216273182806,68,-8.00385307180363,1.01335506464852,-13.6710150270409,66,76,20.8151343978096,15.0240775597672
1156,1.32508787298216,12.2891494789895,-14.4770886006498,55.2180616954661,-7.17066427398454,2.61429399135093,68,-8.00385307180363,1.01335506464852,-13.6710150270409,66,76,20.8151343978096,15.0240775597672
1157,1.23119272956138,12.2891494789895,-8.44450276963677,55.2180616954661,-8.72460378555463,3.23759655293271,68,-8.00385307180362,1.01335506464852,-13.6710150270409,66,76,20.8151343978096,15.0240775597672
1158,1.23119272956139,12.2891494789895,-8.44450276963678,55.2180616954661,-8.72460378555463,3.23759655293271,68,-8.00385307180363,1.01335506464851,-13.6710150270409,66,76,20.8151343978096,15.0240775597672
1159,1.23119272956139,12.2891494789895,-6.95284641381716,55.2180616954661,-8.72460378555463,3.20304100664428,68,-8.00385307180363,1.01335506464851,-14.4156848659557,66,76,20.8151343978096,15.0240775597672
1160,1.77796031089775,12.2891494789895,-6.30191684035427,55.2180616954661,-8.72460378555463,3.20304100664428,68,-8.00385307180363,1.01335506464852,-18.402168948658,66,76,20.8151343978096,15.0240775597672
1161,1.77796031089775,12.2891494789895,-6.30191684035429,55.2180616954661,-8.72460378555463,3.3459885067284,68,-8.00385307180363,1.01335506464851,-18.402168948658,66,76,20.8151343978096,15.0240775597672
1162,1.77796031089774,12.2891494789895,-6.30191684035428,55.2180616954661,-8.72460378555463,3.3459885067284,68,-8.00385307180363,1.01335506464851,-18.402168948658,66,76,17.8083068187649,15.0240775597672
1163,1.38196140692406,13.2497528809849,-6.30191684035428,55.2180616954661,-8.72460378555463,4.1200819524877,68,-8.00385307180363,1.01335506464851,-18.8792776607134,66,76,17.8083068187649,15.0240775597672
1164,1.38196140692405,13.2497528809849,-7.12248947217778,55.2180616954661,-9.55612078015978,4.1200819524877,68,-8.00385307180363,1.01335506464851,-18.8792776607134,66,76,17.8083068187649,15.0240775597672
1165,1.38196140692405,13.2497528809849,-7.12248947217778,55.2180616954661,-9.55612078015978,4.83219844386372,68,-8.00385307180363,1.01335506464851,-18.8792776607134,66,76,17.8083068187649,15.0240775597672
1166,1.28308017067562,13.2497528809849,-7.12248947217778,55.2180616954661,-9.55612078015978,5.00846908683368,68,-8.00385307180363,-11.3445965362902,-18.8792776607135,66,76,17.8083068187649,15.0240775597672
1167,1.28308017067562,13.2497528809849,-7.12248947217778,55.2180616954661,-9.55612078015978,5.00717975503235,68,-8.00385307180363,-11.3445965362902,-18.8792776607134,66,76,17.8083068187649,15.0240775597672
1168,1.28308017067562,10.1409904104565,-7.12248947217778,55.2180616954661,-9.55612078015978,5.00717975503234,68,-8.00385307180363,-11.3445965362902,-18.8792776607134,66,76,17.8083068187649,15.0240775597672
1169,0.845971736698608,10.1409904104565,-7.12248947217778,55.9664908189882,-9.55612078015978,3.3303766550065,68,-7.03573037675845,-11.3445965362902,-18.8792776607135,66,76,17.8083068187649,15.0240775597672
1170,-0.437593580942192,10.1409904104565,-7.12248947217779,55.9664908189882,-9.55612078015978,2.35580989104426,68,-7.03573037675845,-11.3445965362902,-18.8792776607135,66,76,17.8083068187649,15.0240775597672
1171,0.288368142414726,10.1409904104565,-7.12248947217778,55.9664908189882,-9.55612078015977,2.35580989104425,68,-7.03573037675846,-11.3445965362902,-18.8792776607134,66,76,17.8083068187649,15.0240775597672
1172,0.433779892203574,10.1409904104565,-5.48825205064064,55.9664908189882,-9.55612078015979,2.35580989104425,68,-7.03573037675845,-11.3445965362902,-18.8792776607135,66,76,17.8083068187649,15.0240775597672
1173,0.433779892203582,10.1409904104565,-4.62731343609274,55.9664908189882,-9.55612078015977,2.86334646771808,68,-7.03573037675846,-11.3445965362902,-18.8792776607135,66,76,17.8083068187649,15.0240775597672
1174,1.14480990747977,10.1409904104565,-4.62731343609274,55.9664908189882,-9.55612078015978,2.27313984167785,68,-7.03573037675845,-11.3445965362902,-18.8792776607134,66,76,17.8083068187649,15.0240775597672
1175,1.14480990747977,10.1409904104565,-4.62731343609274,55.9664908189882,-9.55612078015978,-0.0100058941884811,68,-7.03573037675846,-11.3445965362902,-18.8792776607134,66,76,17.8083068187649,17.8782843561357
1176,0.871010188574786,11.8917490317682,-4.62731343609274,55.9664908189882,-9.55612078015979,-0.010005894188474,68,-7.03573037675844,-11.3445965362902,-18.8792776607134,66,76,17.8083068187649,17.8782843561357
1177,-0.552953203489203,11.8917490317682,-4.62731343609274,55.9664908189882,-9.55612078015977,-0.010005894188474,68,-7.03573037675844,-11.3445965362902,-20.3015271023454,66,76,17.8083068187649,17.8782843561357
1178,-1.09630879569521,11.8917490317682,-7.16275333519767,55.9664908189882,-14.1377361145247,-0.0100058941884669,68,-7.03573037675844,-11.3445965362902,-20.3015271023454,66,76,17.8083068187649,17.8782843561357
1179,-0.437304225272655,11.8917490317682,-7.16275333519767,55.9664908189882,-14.1377361145247,-0.010005894188474,68,-7.03573037675845,-11.3445965362902,-20.3015271023454,66,76,17.8083068187649,17.8782843561357
1180,-0.437304225272655,16.000709098756,-7.69740336521772,55.9664908189882,-14.1377361145247,-0.0100058941884811,68,-7.03573037675845,-11.0398548363868,-25.5195060882915,66,76,17.8083068187649,17.8782843561357
1181,0.188208197834555,16.000709098756,-7.35940261550913,55.9664908189882,-14.1377361145247,-0.762245739506866,68,-7.03573037675845,-11.0398548363868,-25.5195060882915,66,76,17.8083068187649,17.8782843561357
1182,-0.158890009475165,16.000709098756,-7.35940261550913,55.9664908189882,-14.1377361145247,-0.762245739506866,68,-7.03573037675844,-11.0398548363868,-24.2324624271737,66,76,17.8083068187649,17.8782843561357
1183,0.38441323193782,16.000709098756,-7.35940261550912,55.9664908189882,-14.1377361145247,-0.762245739506866,68,-7.03573037675845,-11.0398548363868,-24.2324624271737,66,76,17.8083068187649,17.8782843561357
1184,0.384413231937828,16.000709098756,-7.35940261550913,55.9664908189882,-14.1377361145247,2.12022460804518,68,-7.03573037675845,-11.0398548363868,-24.2324624271737,66,76,17.8083068187649,17.8782843561357
1185,0.331456749399116,16.000709098756,-7.35940261550913,55.9664908189882,-14.1377361145247,2.12022460804518,68,-7.03573037675846,-11.0398548363868,-24.2324624271737,66,76,17.8083068187649,17.8782843561357
1186,0.611769377793429,16.000709098756,-10.1308448284457,55.9664908189882,-14.1377361145247,2.12022460804518,68,-7.03573037675845,-11.0398548363868,-21.8113783948603,66,76,17.8083068187649,17.8782843561357
1187,0.611769377793429,16.000709098756,-10.1308448284457,55.9664908189882,-14.1377361145247,2.84243906904399,68,-7.03573037675845,-11.0398548363868,-21.8113783948603,66,76,17.8083068187649,17.8782843561357
1188,1.48480480250348,16.000709098756,-10.1308448284457,55.9664908189882,-9.93063615978863,3.403145355067,68,-7.03573037675846,-11.0398548363868,-22.4174859123388,66,76,17.8083068187649,17.8782843561357
1189,1.48480480250349,16.000709098756,-10.1308448284457,55.9664908189882,-9.93063615978863,3.40314535506701,68,-7.03573037675845,-11.0398548363868,-22.0069491545568,66,76,17.8083068187649,17.8782843561357
1190,0.603765087056928,16.000709098756,-10.1308448284457,50.2556772994333,-9.93063615978863,3.40314535506701,68,-7.03573037675846,-11.0398548363868,-22.0069491545568,66,76,17.8083068187649,17.8782843561357
1191,0.603765087056928,18.2189658147572,-10.1308448284457,50.2556772994333,-9.93063615978863,3.40314535506701,68,-7.03573037675845,-11.0398548363868,-22.0069491545568,66,76,17.8083068187649,17.8782843561357
1192,1.51225189965691,18.2189658147572,-10.1308448284457,50.2556772994333,-9.93063615978863,3.40314535506701,68,-7.03573037675845,-11.0398548363868,-22.0069491545568,66,76,17.8083068187649,17.8782843561357
1193,1.51225189965691,18.2189658147572,-10.1308448284457,50.2556772994333,-9.93063615978863,2.11868879531618,68,-7.03573037675846,-11.0398548363868,-22.0069491545568,66,76,17.8083068187649,17.8782843561357
1194,1.5122518996569,18.2189658147572,-5.9395004683652,50.2556772994333,-9.93063615978862,2.11868879531617,68,-7.03573037675846,-11.0398548363868,-22.0069491545568,66,76,17.8083068187649,17.8782843561357
1195,0.897337306710604,18.2189658147572,-5.9395004683652,50.2556772994333,-9.93063615978863,2.63465342364618,68,-7.03573037675845,-11.0398548363868,-22.0069491545568,66,76,17.0106001683458,17.8782843561357
1196,0.897337306710611,18.2189658147572,-5.9395004683652,50.2556772994333,-9.93063615978862,2.63465342364619,68,-7.03573037675844,-11.0398548363868,-22.0036480315507,66,76,17.0106001683458,17.8782843561357
1197,0.897337306710611,18.2189658147572,-5.9395004683652,50.2556772994333,-9.93063615978863,2.63465342364618,68,-7.03573037675846,-11.0398548363868,-22.0036480315507,66,76,17.0035262890746,17.8782843561357
1198,2.86753606033206,18.2189658147572,-5.9395004683652,50.2556772994333,-9.93063615978863,2.63465342364618,68,-7.03573037675844,-11.0398548363868,-22.0036480315507,66,76,17.0035262890746,17.8782843561357
1199,2.3603972353392,18.2189658147572,-5.93950046836519,50.2556772994333,-9.93063615978863,0.848693746877032,68,-7.03573037675845,-11.0398548363868,-22.0036480315507,66,76,17.0035262890746,17.8782843561357
1200,2.61868120758007,18.2189658147572,-6.66108987363327,50.2556772994333,-9.93063615978862,-0.354401041126714,68,-7.03573037675845,-11.0398548363868,-22.0036480315507,66,76,17.0035262890746,17.8782843561357
1201,1.5482342773328,18.2189658147572,-6.66108987363327,50.2556772994333,-9.93063615978863,0.458457672995522,68,-7.03573037675844,-4.3292118978277,-22.0036480315507,66,76,17.0035262890746,15.0900918769522
1202,1.77366326531565,18.2189658147572,-6.66108987363328,50.2556772994333,-9.93063615978863,-0.226921140686564,68,-7.03573037675846,-4.32921189782771,-22.0036480315507,66,76,17.0035262890746,15.0900918769522
1203,1.77366326531565,18.2189658147572,-6.66108987363327,50.2556772994333,-9.93063615978863,-0.226921140686578,68,-7.03573037675845,-4.32921189782771,-22.0036480315507,66,76,17.0035262890746,15.0900918769522
1204,1.12209756144647,18.2189658147572,-6.66108987363328,50.2556772994333,-9.93063615978863,-0.191485066360784,68,-7.03573037675844,-4.32921189782771,-22.0036480315507,66,76,17.0035262890746,15.0900918769522
1205,1.12209756144648,14.5942218654845,-6.66108987363328,50.2556772994333,-9.93063615978862,-0.94389706378621,68,-7.03573037675845,-4.32921189782771,-22.0036480315507,66,76,17.0035262890746,15.0900918769522
1206,1.12209756144648,14.5942218654845,-6.30249869808735,50.2556772994333,-9.2374214812722,-0.943897063786217,68,-7.03573037675845,-4.3292118978277,-22.0036480315507,66,76,21.4097777242611,15.0900918769522
1207,1.35845295116844,14.5942218654845,-6.30249869808734,50.2556772994333,-9.23742148127219,-1.29357290644136,68,-7.03573037675844,-4.3292118978277,-22.0036480315507,66,76,21.4097777242611,15.0900918769522
1208,1.35845295116843,15.3977202654055,-6.30249869808735,50.2556772994333,-9.2374214812722,-0.774258724521445,68,-7.03573037675844,-4.32921189782771,-22.0036480315507,66,76,21.4097777242611,15.0900918769522
1209,2.49597566819847,15.3977202654055,-3.08776145496724,50.2556772994333,-9.2374214812722,-1.18535710682327,68,-7.03573037675845,-4.32921189782771,-22.0036480315507,66,76,21.4097777242611,15.0900918769522
1210,1.36929968517639,13.9179508431677,-3.08776145496724,50.2556772994333,-9.23742148127219,-2.26031137114441,68,-7.03573037675844,-4.32921189782772,-22.0036480315507,66,76,21.4097777242611,15.0900918769522
1211,1.36929968517639,14.9460812981739,-3.08776145496724,51.9252520563511,-9.2374214812722,-2.2603113711444,68,-7.03573037675845,-4.32921189782772,-22.0036480315507,66,76,21.4097777242611,15.0900918769522
1212,1.36929968517639,17.1127608826163,-3.08776145496724,51.9252520563511,-9.23742148127219,-2.2603113711444,68,-7.03573037675844,-4.3292118978277,-22.0036480315507,66,76,21.4097777242611,15.0900918769522
1213,1.36929968517638,17.1127608826163,-3.08776145496724,51.9252520563511,-9.23742148127221,-2.2603113711444,68,-7.03573037675845,-4.32921189782771,-22.0036480315507,66,76,21.4097777242611,15.0900918769522
1214,0.724965322352425,17.1127608826163,-9.21525302366308,51.9252520563511,-9.23742148127219,-2.2603113711444,68,-7.03573037675845,-4.32921189782772,-22.0036480315507,66,76,21.4097777242611,15.0900918769522
1215,0.724965322352432,17.1127608826163,-9.21525302366308,51.9252520563511,-9.2374214812722,-1.26333196546948,68,-7.03573037675845,-12.0417802101818,-22.0036480315507,66,76,21.4097777242611,15.0900918769522
1216,1.02283326260352,17.1127608826163,-10.8642462457824,51.9252520563511,-10.6130798184653,-1.26333196546948,68,-7.03573037675846,-12.0417802101818,-18.9547863777583,66,76,21.4097777242611,15.0900918769522
1217,1.40856681555925,17.1127608826163,-10.8642462457824,51.9252520563511,-10.6130798184653,-1.40240069943729,68,-7.03573037675846,-12.0417802101818,-18.9547863777583,66,76,21.4097777242612,15.947061639572
1218,1.40856681555925,17.4941605329037,-10.8642462457824,51.9252520563511,-10.6130798184653,-1.40240069943729,68,-7.03573037675845,-12.0417802101818,-18.9547863777583,66,76,21.4097777242611,15.947061639572
1219,1.04885660079712,17.4941605329037,-10.8642462457824,51.9252520563511,-10.6130798184653,-3.22973681444819,68,-7.03573037675845,-12.0417802101818,-18.3662220415764,66,76,21.4097777242611,15.947061639572
1220,0.83224540115382,17.4941605329037,-9.45633792040512,51.9252520563511,-10.6130798184653,-3.51377122386045,68,-7.03573037675847,-12.0417802101818,-18.3662220415764,66,76,21.4097777242611,15.947061639572
1221,0.832245401153827,17.4941605329037,-9.45633792040512,51.9252520563511,-10.6130798184653,-3.51377122386045,68,-7.03573037675844,-12.0417802101818,-18.3662220415764,66,76,21.4097777242611,15.947061639572
1222,0.832245401153813,17.4941605329037,-9.45633792040512,51.9252520563511,-10.6130798184653,-3.51377122386045,68,-7.03573037675845,-12.0417802101818,-18.3662220415764,66,76,21.4097777242611,15.947061639572
1223,0.750826685699558,17.4941605329037,-9.45633792040513,51.9252520563511,-10.6130798184653,-3.51377122386045,68,-7.03573037675846,-12.0417802101818,-18.3662220415764,66,76,21.4097777242611,15.947061639572
1224,0.750826685699558,17.4941605329037,-9.01282423178073,51.9252520563511,-10.6130798184653,-3.51377122386044,68,-7.03573037675845,-12.0417802101818,-18.3662220415764,66,76,21.4097777242611,15.947061639572
1225,0.750826685699558,16.1119434874256,-9.01282423178073,51.9252520563511,-10.6130798184653,-3.51377122386044,68,-7.03573037675844,-12.0417802101818,-18.3662220415764,66,76,31.3936265216416,15.947061639572
1226,0.750826685699558,16.1119434874256,-9.01282423178073,51.9252520563511,-10.6130798184653,-3.51377122386045,68,-7.03573037675844,-12.0417802101818,-18.3662220415764,66,76,31.3936265216416,15.947061639572
1227,0.775921450782924,16.1119434874256,-9.01282423178072,51.9252520563511,-10.6130798184653,-3.51377122386045,68,-7.03573037675844,-12.0417802101818,-18.3662220415764,66,76,31.3936265216417,15.947061639572
1228,0.775921450782931,16.1119434874256,-9.9361267779714,51.9252520563511,-10.6130798184653,-3.51377122386045,68,-7.03573037675846,-12.0417802101818,-18.3662220415764,66,76,31.3936265216416,15.9470616395719
1229,0.775921450782924,16.1119434874256,-10.6787338708833,51.9252520563511,-10.6130798184653,-3.51377122386044,68,-7.03573037675845,-13.7649926137519,-18.3662220415764,66,76,31.3936265216416,15.947061639572
1230,2.11549364372252,14.8867780936459,-11.3864954832989,51.9252520563511,-10.6130798184653,-4.92718647005913,68,-7.03573037675845,-13.7649926137519,-18.3662220415764,66,76,31.3936265216416,15.947061639572
1231,2.11549364372251,14.8867780936459,-12.6710800926186,51.9252520563511,-10.6130798184653,-4.92718647005913,68,-7.03573037675845,-13.7649926137519,-18.3662220415764,66,76,31.3936265216416,15.947061639572
1232,2.350384655995,14.8867780936459,-14.0352730217973,51.9967968916247,-10.6130798184653,-4.92718647005914,68,-7.03573037675845,-13.7649926137519,-18.3662220415764,66,76,31.3936265216416,15.947061639572
1233,1.31658336550591,14.8867780936459,-14.0352730217973,51.9967968916247,-10.6130798184653,-4.43290461865576,68,-7.03573037675845,-13.7649926137519,-18.3662220415764,66,76,31.3936265216416,15.947061639572
1234,1.31658336550589,14.8867780936459,-14.0352730217973,51.9967968916247,-10.6130798184653,-4.43290461865576,68,-7.03573037675844,-13.7649926137519,-18.3662220415764,66,76,31.3936265216416,15.947061639572
1235,1.31658336550589,14.8867780936459,-14.0352730217973,51.9967968916247,-19.3050185042615,-1.49702395968303,68,-7.03573037675846,-13.7649926137519,-18.3662220415764,66,76,31.3936265216417,21.4091283613187
1236,1.7080745827349,14.8867780936459,-14.0352730217973,51.9967968916247,-19.3050185042615,-0.607802144795187,68,-7.03573037675846,-13.7649926137519,-18.3662220415764,66,76,31.3936265216417,21.4091283613187
1237,0.98702378492311,14.8867780936459,-14.0352730217973,51.9967968916247,-19.3050185042614,-0.0707583537647665,68,-7.03573037675846,-13.7649926137519,-18.3662220415764,66,76,31.3936265216416,21.4091283613187
1238,0.98702378492311,14.8867780936459,-14.0352730217973,51.9967968916247,-19.3050185042615,-0.0707583537647736,68,-7.03573037675844,-13.7649926137519,-18.3662220415764,66,76,31.3936265216416,21.4091283613187
1239,1.46204419824275,14.8867780936459,-14.0352730217973,51.9967968916247,-19.3050185042615,-0.0707583537647665,68,-7.03573037675845,-13.7649926137519,-18.3662220415764,66,76,31.3936265216416,21.4091283613187
1240,1.46204419824274,11.5390277374634,-14.0352730217973,51.9967968916247,-19.3050185042614,1.77864111349252,68,-7.03573037675844,-13.7649926137519,-18.3662220415764,66,76,31.3936265216416,21.4091283613187
1241,1.46204419824275,11.5390277374634,-14.9413616041526,51.9967968916247,-18.3377444102492,1.77864111349252,68,-7.03573037675844,-13.7649926137519,-18.3662220415764,66,76,31.3936265216417,21.4091283613187
1242,-0.0133653353754539,11.5390277374634,-15.1739333530913,51.9967968916247,-18.3377444102492,1.77864111349252,68,-7.03573037675846,-13.7649926137519,-18.3662220415764,66,76,31.3936265216416,21.4091283613187
1243,-0.0133653353754539,11.5390277374634,-14.3193627126333,51.9967968916247,-18.3377444102492,1.77864111349253,68,-7.03573037675845,-22.7400191261488,-18.3662220415764,66,76,31.3936265216417,21.4091283613187
1244,0.276563280491231,11.5390277374634,-14.3193627126333,51.9967968916247,-18.3377444102492,1.56812330796237,68,-7.03573037675845,-22.7400191261488,-18.3662220415764,66,76,31.3936265216417,21.4091283613187
1245,0.719591147379944,11.5390277374634,-14.3193627126333,51.9967968916247,-18.3377444102492,1.56812330796237,68,-7.03573037675845,-22.7400191261488,-18.3662220415764,66,76,31.3936265216416,21.4091283613187
1246,0.719591147379951,17.4763378931578,-14.3193627126333,51.9967968916247,-18.3377444102492,1.56812330796237,68,-7.03573037675845,-22.7400191261488,-18.3662220415764,66,76,29.1057116289487,21.4091283613187
1247,0.0271803955793715,17.4763378931578,-15.6488867807214,54.7020976486077,-18.3377444102492,-0.301983470957296,68,-7.03573037675846,-22.7400191261488,-7.50362743552431,66,76,29.1057116289487,21.4091283613187
1248,0.0271803955793857,17.4763378931578,-15.6488867807214,54.7020976486077,-18.3377444102492,-0.301983470957303,68,-7.03573037675846,-22.7400191261488,-7.50362743552431,66,76,29.1057116289487,21.4091283613187
1249,0.0271803955793786,17.4763378931578,-17.6918587125306,54.7020976486077,-18.3377444102492,-0.301983470957296,68,-7.03573037675845,-22.7400191261488,-7.50362743552431,66,76,29.1057116289487,21.4091283613187
1250,0.0271803955793786,17.4763378931578,-17.6918587125306,54.7020976486077,-18.3377444102492,0.670581924272476,68,-7.03573037675845,-22.7400191261488,-14.7680075462737,66,76,29.1057116289487,21.4091283613187
1251,-0.361028190187376,17.4763378931578,-17.7527458120532,54.7020976486077,-18.3377444102492,0.959451178223198,68,-7.03573037675845,-22.7400191261488,-18.5711891192084,66,76,29.1057116289487,21.4091283613187
1252,-0.361028190187383,14.8499265558869,-17.7527458120532,54.7020976486077,-18.3377444102492,0.95945117822319,68,-7.03573037675845,-22.7400191261488,-20.5213119468452,66,76,29.1057116289487,18.1833888642957
1253,-0.361028190187383,14.8499265558869,-17.7527458120532,54.7020976486077,-18.3377444102492,0.95945117822319,68,-7.03573037675844,-22.7400191261488,-20.5213119468452,66,76,25.3558539792036,18.1833888642957
1254,-0.226673723428405,14.8499265558869,-17.7527458120532,54.7020976486077,-18.3377444102492,-1.67062162706819,68,-7.03573037675845,-22.7400191261488,-20.5213119468452,66,76,25.3558539792036,18.1833888642957
1255,-0.226673723428398,14.8499265558869,-17.7527458120532,54.7020976486077,-18.3377444102492,-2.20631683576071,68,-7.03573037675844,-22.7400191261488,-20.5213119468452,66,76,25.3558539792036,18.1833888642957
1256,-0.226673723428398,14.8499265558869,-17.8029950560192,54.7020976486077,-18.3377444102492,-2.20631683576071,68,-7.03573037675846,-22.7400191261488,-20.5213119468452,66,76,25.3558539792036,18.1833888642957
1257,0.350835318181758,14.0260138225917,-16.8169037802441,54.7020976486077,-18.3377444102492,-2.20631683576071,68,-7.03573037675845,-26.4739168441634,-21.6388152829413,66,76,25.3558539792036,18.1833888642957
1258,1.20316489622976,14.0260138225917,-16.8169037802441,54.7020976486077,-17.1326371343401,-2.20631683576071,68,-7.03573037675845,-26.4739168441634,-21.6388152829413,66,76,25.3558539792036,18.1833888642957
